,Date,Close,Volume,Ticker
69160,2020-03-26,5.25,138227600.0,F
69161,2020-03-27,5.190000057220459,106324000.0,F
69162,2020-03-30,5.03000020980835,97879700.0,F
69163,2020-03-31,4.829999923706055,231800800.0,F
69164,2020-04-01,4.400000095367432,119174500.0,F
69165,2020-04-02,4.360000133514403,90891700.0,F
69166,2020-04-03,4.239999771118163,85659900.0,F
69167,2020-04-06,4.53000020980835,102205300.0,F
69168,2020-04-07,4.710000038146973,115150400.0,F
69169,2020-04-08,5.03000020980835,117022200.0,F
69170,2020-04-09,5.369999885559082,175681700.0,F
69171,2020-04-13,5.1599998474121085,99320000.0,F
69172,2020-04-14,5.289999961853027,74877000.0,F
69173,2020-04-15,5.03000020980835,74727700.0,F
69174,2020-04-16,4.940000057220459,58951200.0,F
69175,2020-04-17,5.119999885559082,91989300.0,F
69176,2020-04-20,4.980000019073486,71079400.0,F
69177,2020-04-21,4.769999980926514,82400200.0,F
69178,2020-04-22,4.769999980926514,62237200.0,F
69179,2020-04-23,4.889999866485597,61959800.0,F
69180,2020-04-24,4.869999885559082,54320400.0,F
69181,2020-04-27,5.170000076293945,91082800.0,F
69182,2020-04-28,5.380000114440918,106222800.0,F
69183,2020-04-29,5.260000228881836,126393000.0,F
69184,2020-04-30,5.0900001525878915,93437900.0,F
69185,2020-05-01,4.920000076293945,82660100.0,F
69186,2020-05-04,4.860000133514403,84214700.0,F
69187,2020-05-05,4.96999979019165,96301300.0,F
69188,2020-05-06,4.869999885559082,89390400.0,F
69189,2020-05-07,4.869999885559082,67222900.0,F
69190,2020-05-08,5.239999771118164,101207100.0,F
69191,2020-05-11,5.119999885559082,75734000.0,F
69192,2020-05-12,4.980000019073486,70965200.0,F
69193,2020-05-13,4.71999979019165,100192300.0,F
69194,2020-05-14,4.889999866485597,108061100.0,F
69195,2020-05-15,4.900000095367432,80544700.0,F
69196,2020-05-18,5.309999942779541,136157700.0,F
69197,2020-05-19,5.300000190734863,94836300.0,F
69198,2020-05-20,5.489999771118164,87685400.0,F
69199,2020-05-21,5.630000114440918,87098200.0,F
69200,2020-05-22,5.6500000953674325,76656500.0,F
69201,2020-05-26,5.8400001525878915,86046300.0,F
69202,2020-05-27,6.03000020980835,110413900.0,F
69203,2020-05-28,5.8499999046325675,76930200.0,F
69204,2020-05-29,5.710000038146973,92936300.0,F
69205,2020-06-01,5.869999885559082,61879700.0,F
69206,2020-06-02,5.9000000953674325,80046000.0,F
69207,2020-06-03,6.190000057220459,98876600.0,F
69208,2020-06-04,6.570000171661378,115798600.0,F
69209,2020-06-05,7.3400001525878915,208648200.0,F
69210,2020-06-08,7.53000020980835,113169300.0,F
69211,2020-06-09,7.239999771118164,115749600.0,F
69212,2020-06-10,6.809999942779541,147327100.0,F
69213,2020-06-11,6.130000114440918,116184700.0,F
69214,2020-06-12,6.460000038146973,88778000.0,F
69215,2020-06-15,6.5,104742600.0,F
69216,2020-06-16,6.550000190734862,109535200.0,F
69217,2020-06-17,6.329999923706055,67831400.0,F
69218,2020-06-18,6.329999923706055,61301800.0,F
69219,2020-06-19,6.230000019073486,126127800.0,F
69220,2020-06-22,6.28000020980835,71724300.0,F
69221,2020-06-23,6.1500000953674325,86672800.0,F
69222,2020-06-24,5.949999809265138,75536300.0,F
69223,2020-06-25,6.03000020980835,73612700.0,F
69224,2020-06-26,5.9099998474121085,118435400.0,F
69225,2020-06-29,6.010000228881836,58208400.0,F
69226,2020-06-30,6.079999923706055,61909300.0,F
69227,2020-07-01,5.980000019073486,62454700.0,F
69228,2020-07-02,6.050000190734862,67270500.0,F
69229,2020-07-06,6.190000057220459,63921800.0,F
69230,2020-07-07,6.119999885559082,56652000.0,F
69231,2020-07-08,6.0900001525878915,60928600.0,F
69232,2020-07-09,5.8400001525878915,82693000.0,F
69233,2020-07-10,6.0999999046325675,73710700.0,F
69234,2020-07-13,6.059999942779541,80190700.0,F
69235,2020-07-14,6.360000133514403,106131800.0,F
69236,2020-07-15,6.739999771118164,101648700.0,F
69237,2020-07-16,6.860000133514403,93498500.0,F
69238,2020-07-17,6.800000190734862,80769000.0,F
69239,2020-07-20,6.6599998474121085,71361700.0,F
69240,2020-07-21,6.679999828338622,63285100.0,F
69241,2020-07-22,6.8400001525878915,75629600.0,F
69242,2020-07-23,6.980000019073486,88652600.0,F
69243,2020-07-24,6.880000114440918,62292000.0,F
69244,2020-07-27,6.929999828338622,60370200.0,F
69245,2020-07-28,7.010000228881836,56312500.0,F
69246,2020-07-29,6.920000076293945,59437200.0,F
69247,2020-07-30,6.739999771118164,58991000.0,F
69248,2020-07-31,6.610000133514403,115301700.0,F
69249,2020-08-03,6.690000057220459,53845900.0,F
69250,2020-08-04,6.860000133514403,69377600.0,F
69251,2020-08-05,6.960000038146973,81728400.0,F
69252,2020-08-06,6.929999828338622,48668500.0,F
69253,2020-08-07,6.860000133514403,47480100.0,F
69254,2020-08-10,7.0900001525878915,57229000.0,F
69255,2020-08-11,7.230000019073486,74016400.0,F
69256,2020-08-12,7.110000133514403,59161400.0,F
69257,2020-08-13,7.03000020980835,50066800.0,F
69258,2020-08-14,7.039999961853027,43517700.0,F
69259,2020-08-17,6.980000019073486,64555200.0,F
69260,2020-08-18,6.889999866485597,40444200.0,F
69261,2020-08-19,6.869999885559082,44158100.0,F
69262,2020-08-20,6.8400001525878915,41824500.0,F
69263,2020-08-21,6.6599998474121085,39158900.0,F
69264,2020-08-24,6.980000019073486,64974700.0,F
69265,2020-08-25,6.940000057220459,49550000.0,F
69266,2020-08-26,6.820000171661378,48600100.0,F
69267,2020-08-27,6.9099998474121085,45740900.0,F
69268,2020-08-28,6.940000057220459,39936900.0,F
69269,2020-08-31,6.820000171661378,50089500.0,F
69270,2020-09-01,6.829999923706055,48189900.0,F
69271,2020-09-02,6.949999809265138,59008900.0,F
69272,2020-09-03,6.820000171661378,78130900.0,F
69273,2020-09-04,6.9000000953674325,70017500.0,F
69274,2020-09-08,7.03000020980835,84749300.0,F
69275,2020-09-09,6.96999979019165,56501400.0,F
69276,2020-09-10,6.9099998474121085,69228600.0,F
69277,2020-09-11,7.0,55080600.0,F
69278,2020-09-14,7.119999885559082,58704300.0,F
69279,2020-09-15,7.039999961853027,65198500.0,F
69280,2020-09-16,7.019999980926514,46245800.0,F
69281,2020-09-17,7.28000020980835,84850100.0,F
69282,2020-09-18,7.230000019073486,71929400.0,F
69283,2020-09-21,6.869999885559082,72850300.0,F
69284,2020-09-22,6.78000020980835,55865500.0,F
69285,2020-09-23,6.639999866485597,52588600.0,F
69286,2020-09-24,6.6599998474121085,59822900.0,F
69287,2020-09-25,6.510000228881836,53761800.0,F
69288,2020-09-28,6.690000057220459,47582600.0,F
69289,2020-09-29,6.5999999046325675,38987300.0,F
69290,2020-09-30,6.6599998474121085,55944600.0,F
69291,2020-10-01,6.75,58340600.0,F
69292,2020-10-02,6.889999866485597,60798400.0,F
69293,2020-10-05,7.019999980926514,42359400.0,F
69294,2020-10-06,6.980000019073486,78203800.0,F
69295,2020-10-07,7.230000019073486,50664100.0,F
69296,2020-10-08,7.3499999046325675,54513300.0,F
69297,2020-10-09,7.25,50977900.0,F
69298,2020-10-12,7.670000076293945,97692900.0,F
69299,2020-10-13,7.760000228881836,74562600.0,F
69300,2020-10-14,7.570000171661378,57752100.0,F
69301,2020-10-15,7.619999885559082,49336200.0,F
69302,2020-10-16,7.670000076293945,47509400.0,F
69303,2020-10-19,7.5900001525878915,38960700.0,F
69304,2020-10-20,7.739999771118164,63447000.0,F
69305,2020-10-21,7.8499999046325675,51981100.0,F
69306,2020-10-22,8.210000038146973,74008500.0,F
69307,2020-10-23,8.159999847412111,62249000.0,F
69308,2020-10-26,8.029999732971191,62131000.0,F
69309,2020-10-27,7.920000076293945,64154500.0,F
69310,2020-10-28,7.699999809265138,82938300.0,F
69311,2020-10-29,7.9000000953674325,118999900.0,F
69312,2020-10-30,7.730000019073486,79345600.0,F
69313,2020-11-02,7.710000038146973,59962900.0,F
69314,2020-11-03,7.880000114440918,65108800.0,F
69315,2020-11-04,7.639999866485597,67326800.0,F
69316,2020-11-05,7.989999771118164,61442600.0,F
69317,2020-11-06,7.789999961853027,50912100.0,F
69318,2020-11-09,8.199999809265138,110511300.0,F
69319,2020-11-10,8.380000114440918,87468400.0,F
69320,2020-11-11,8.329999923706055,75644400.0,F
69321,2020-11-12,8.210000038146973,81064900.0,F
69322,2020-11-13,8.539999961853027,79475100.0,F
69323,2020-11-16,8.800000190734863,84853900.0,F
69324,2020-11-17,8.75,46754500.0,F
69325,2020-11-18,8.819999694824219,77759300.0,F
69326,2020-11-19,8.819999694824219,56672700.0,F
69327,2020-11-20,8.739999771118164,57024300.0,F
69328,2020-11-23,8.859999656677246,71537100.0,F
69329,2020-11-24,9.449999809265137,99520500.0,F
69330,2020-11-25,9.079999923706056,95217800.0,F
69331,2020-11-27,9.09000015258789,27853900.0,F
69332,2020-11-30,9.079999923706056,77970100.0,F
69333,2020-12-01,9.239999771118164,68863000.0,F
69334,2020-12-02,9.199999809265137,48345000.0,F
69335,2020-12-03,9.210000038146973,50302100.0,F
69336,2020-12-04,9.34000015258789,48775500.0,F
69337,2020-12-07,9.220000267028807,58305200.0,F
69338,2020-12-08,9.25,56296700.0,F
69339,2020-12-09,9.449999809265137,60780300.0,F
69340,2020-12-10,9.119999885559082,83372800.0,F
69341,2020-12-11,9.020000457763672,73438200.0,F
69342,2020-12-14,8.90999984741211,76826000.0,F
69343,2020-12-15,9.149999618530273,69606100.0,F
69344,2020-12-16,9.039999961853027,55274500.0,F
69345,2020-12-17,9.079999923706056,49301600.0,F
69346,2020-12-18,8.949999809265137,78764600.0,F
69347,2020-12-21,8.930000305175781,63908100.0,F
69348,2020-12-22,8.789999961853027,59031200.0,F
69349,2020-12-23,8.989999771118164,54086700.0,F
69350,2020-12-24,8.859999656677246,27927000.0,F
69351,2020-12-28,8.890000343322754,38068400.0,F
69352,2020-12-29,8.819999694824219,37537900.0,F
69353,2020-12-30,8.859999656677246,38461900.0,F
69354,2020-12-31,8.789999961853027,40176500.0,F
69355,2021-01-04,8.520000457763674,85043100.0,F
69356,2021-01-05,8.649999618530272,70127800.0,F
69357,2021-01-06,8.84000015258789,72590200.0,F
69358,2021-01-07,9.0600004196167,77117100.0,F
69359,2021-01-08,9.0,59162200.0,F
69360,2021-01-11,9.300000190734863,95968300.0,F
69361,2021-01-12,9.779999732971193,124808500.0,F
69362,2021-01-13,9.779999732971193,89549300.0,F
69363,2021-01-14,10.170000076293944,112695300.0,F
69364,2021-01-15,9.829999923706056,99985000.0,F
69365,2021-01-19,10.020000457763672,78732800.0,F
69366,2021-01-20,10.859999656677246,125033200.0,F
69367,2021-01-21,11.529999732971193,282394100.0,F
69368,2021-01-22,11.520000457763672,130866600.0,F
69369,2021-01-25,11.289999961853027,118954500.0,F
69370,2021-01-26,11.1899995803833,66267500.0,F
69371,2021-01-27,10.789999961853027,82863000.0,F
69372,2021-01-28,10.720000267028807,77388700.0,F
69373,2021-01-29,10.529999732971193,73925800.0,F
69374,2021-02-01,10.829999923706056,157114400.0,F
69375,2021-02-02,10.859999656677246,80440700.0,F
69376,2021-02-03,11.199999809265137,82968600.0,F
69377,2021-02-04,11.369999885559082,106845000.0,F
69378,2021-02-05,11.510000228881836,113402100.0,F
69379,2021-02-08,11.5600004196167,75756700.0,F
69380,2021-02-09,11.93000030517578,102250800.0,F
69381,2021-02-10,11.760000228881836,76282500.0,F
69382,2021-02-11,11.449999809265135,55762900.0,F
69383,2021-02-12,11.449999809265135,44401200.0,F
69384,2021-02-16,11.539999961853027,48392100.0,F
69385,2021-02-17,11.479999542236328,49554000.0,F
69386,2021-02-18,11.43000030517578,37777100.0,F
69387,2021-02-19,11.579999923706055,48615600.0,F
69388,2021-02-22,11.699999809265135,62183000.0,F
69389,2021-02-23,11.619999885559082,72904500.0,F
69390,2021-02-24,12.270000457763672,95152800.0,F
69391,2021-02-25,11.760000228881836,75249400.0,F
69392,2021-02-26,11.699999809265135,69614500.0,F
69393,2021-03-01,11.979999542236328,43172800.0,F
69394,2021-03-02,12.550000190734865,104789000.0,F
69395,2021-03-03,12.170000076293945,80169700.0,F
69396,2021-03-04,11.93000030517578,88339600.0,F
69397,2021-03-05,12.270000457763672,79345700.0,F
69398,2021-03-08,12.649999618530273,86129700.0,F
69399,2021-03-09,12.56999969482422,61568700.0,F
69400,2021-03-10,12.90999984741211,62111200.0,F
69401,2021-03-11,12.8100004196167,56536500.0,F
69402,2021-03-12,13.369999885559082,87160100.0,F
69403,2021-03-15,13.199999809265135,64476000.0,F
69404,2021-03-16,12.489999771118164,125425300.0,F
69405,2021-03-17,12.6899995803833,109324400.0,F
69406,2021-03-18,12.489999771118164,76733300.0,F
69407,2021-03-19,12.829999923706055,90885200.0,F
69408,2021-03-22,12.850000381469727,81362100.0,F
69409,2021-03-23,12.210000038146973,73020200.0,F
69410,2021-03-24,12.140000343322756,54534400.0,F
69411,2021-03-25,12.31999969482422,54201800.0,F
69412,2021-03-26,12.300000190734865,49239800.0,F
69413,2021-03-29,12.149999618530273,44747900.0,F
69414,2021-03-30,12.460000038146973,49762300.0,F
69415,2021-03-31,12.25,60456900.0,F
69416,2021-04-01,12.170000076293945,61907500.0,F
69417,2021-04-05,12.699999809265135,82332700.0,F
69418,2021-04-06,12.920000076293945,67499400.0,F
69419,2021-04-07,12.729999542236328,42264000.0,F
69420,2021-04-08,12.510000228881836,52622000.0,F
69421,2021-04-09,12.510000228881836,40555400.0,F
69422,2021-04-12,12.380000114440918,40422800.0,F
69423,2021-04-13,12.199999809265135,51556000.0,F
69424,2021-04-14,12.239999771118164,49877500.0,F
69425,2021-04-15,12.239999771118164,38209300.0,F
69426,2021-04-16,12.229999542236328,33132900.0,F
69427,2021-04-19,12.109999656677244,39063500.0,F
69428,2021-04-20,11.449999809265135,83170800.0,F
69429,2021-04-21,11.729999542236328,49641100.0,F
69430,2021-04-22,11.9399995803833,73064400.0,F
69431,2021-04-23,12.220000267028807,51833300.0,F
69432,2021-04-26,12.270000457763672,40863800.0,F
69433,2021-04-27,12.489999771118164,42037800.0,F
69434,2021-04-28,12.43000030517578,68023400.0,F
69435,2021-04-29,11.260000228881836,230430600.0,F
69436,2021-04-30,11.539999961853027,90786500.0,F
69437,2021-05-03,11.630000114440918,61987300.0,F
69438,2021-05-04,11.40999984741211,71007700.0,F
69439,2021-05-05,11.609999656677244,64495500.0,F
69440,2021-05-06,11.739999771118164,50032800.0,F
69441,2021-05-07,11.81999969482422,41525800.0,F
69442,2021-05-10,11.710000038146973,51703500.0,F
69443,2021-05-11,11.579999923706055,56882600.0,F
69444,2021-05-12,11.329999923706055,55663100.0,F
69445,2021-05-13,11.550000190734865,56598500.0,F
69446,2021-05-14,11.84000015258789,48619200.0,F
69447,2021-05-17,12.149999618530273,52201700.0,F
69448,2021-05-18,12.140000343322756,72472900.0,F
69449,2021-05-19,12.109999656677244,70220800.0,F
69450,2021-05-20,12.489999771118164,106243900.0,F
69451,2021-05-21,13.329999923706055,200958600.0,F
69452,2021-05-24,13.0600004196167,111374300.0,F
69453,2021-05-25,12.8100004196167,113383400.0,F
69454,2021-05-26,13.899999618530273,227538700.0,F
69455,2021-05-27,14.880000114440918,278939100.0,F
69456,2021-05-28,14.529999732971193,152105300.0,F
69457,2021-06-01,14.8100004196167,89071000.0,F
69458,2021-06-02,14.90999984741211,77517200.0,F
69459,2021-06-03,15.989999771118164,179671400.0,F
69460,2021-06-04,15.970000267028807,151788000.0,F
69461,2021-06-07,15.880000114440918,90915300.0,F
69462,2021-06-08,15.630000114440918,93891100.0,F
69463,2021-06-09,15.479999542236328,60079100.0,F
69464,2021-06-10,15.109999656677244,78147500.0,F
69465,2021-06-11,15.279999732971193,50613500.0,F
69466,2021-06-14,14.869999885559082,82666000.0,F
69467,2021-06-15,15.0,62612700.0,F
69468,2021-06-16,15.020000457763672,69112900.0,F
69469,2021-06-17,14.770000457763672,126653100.0,F
69470,2021-06-18,14.520000457763672,76319700.0,F
69471,2021-06-21,14.779999732971193,63385000.0,F
69472,2021-06-22,14.90999984741211,65545900.0,F
69473,2021-06-23,15.420000076293945,94985700.0,F
69474,2021-06-24,15.260000228881836,79859800.0,F
69475,2021-06-25,15.1899995803833,111760500.0,F
69476,2021-06-28,14.960000038146973,79477400.0,F
69477,2021-06-29,15.010000228881836,68208200.0,F
69478,2021-06-30,14.859999656677244,72213500.0,F
69479,2021-07-01,14.90999984741211,51112200.0,F
69480,2021-07-02,14.93000030517578,43652000.0,F
69481,2021-07-06,14.5,73990600.0,F
69482,2021-07-07,14.229999542236328,72992500.0,F
69483,2021-07-08,14.0600004196167,62706800.0,F
69484,2021-07-09,14.479999542236328,65981200.0,F
69485,2021-07-12,14.609999656677244,49205200.0,F
69486,2021-07-13,14.420000076293945,45360600.0,F
69487,2021-07-14,14.25,39056200.0,F
69488,2021-07-15,14.010000228881836,44952300.0,F
69489,2021-07-16,13.609999656677244,48065200.0,F
69490,2021-07-19,13.279999732971193,99949200.0,F
69491,2021-07-20,13.90999984741211,70731800.0,F
69492,2021-07-21,14.1899995803833,53817500.0,F
69493,2021-07-22,13.90999984741211,40440100.0,F
69494,2021-07-23,13.81999969482422,37927900.0,F
69495,2021-07-26,14.029999732971193,43838000.0,F
69496,2021-07-27,13.789999961853027,41963200.0,F
69497,2021-07-28,13.859999656677244,70653500.0,F
69498,2021-07-29,14.390000343322756,111154800.0,F
69499,2021-07-30,13.949999809265135,74955700.0,F
69500,2021-08-02,13.90999984741211,64673700.0,F
69501,2021-08-03,14.020000457763672,53257700.0,F
69502,2021-08-04,13.31999969482422,81502700.0,F
69503,2021-08-05,13.710000038146973,60524400.0,F
69504,2021-08-06,13.800000190734865,44450600.0,F
69505,2021-08-09,13.75,38760400.0,F
69506,2021-08-10,13.81999969482422,32120800.0,F
69507,2021-08-11,13.93000030517578,42795600.0,F
69508,2021-08-12,13.899999618530273,38547900.0,F
69509,2021-08-13,13.59000015258789,45118500.0,F
69510,2021-08-16,13.460000038146973,38664300.0,F
69511,2021-08-17,12.989999771118164,74625300.0,F
69512,2021-08-18,13.0,50966700.0,F
69513,2021-08-19,12.670000076293945,69038800.0,F
69514,2021-08-20,12.56999969482422,53615600.0,F
69515,2021-08-23,12.729999542236328,64573600.0,F
69516,2021-08-24,13.079999923706055,53672500.0,F
69517,2021-08-25,13.170000076293945,51195500.0,F
69518,2021-08-26,12.899999618530273,57559800.0,F
69519,2021-08-27,13.3100004196167,57587300.0,F
69520,2021-08-30,13.050000190734865,42720100.0,F
69521,2021-08-31,13.029999732971193,42212700.0,F
69522,2021-09-01,13.109999656677244,58875700.0,F
69523,2021-09-02,13.010000228881836,49053200.0,F
69524,2021-09-03,12.890000343322756,41616700.0,F
69525,2021-09-07,12.949999809265135,64008900.0,F
69526,2021-09-08,13.029999732971193,57980900.0,F
69527,2021-09-09,12.760000228881836,68806400.0,F
69528,2021-09-10,12.68000030517578,48792500.0,F
69529,2021-09-13,12.989999771118164,62270800.0,F
69530,2021-09-14,12.859999656677244,47640800.0,F
69531,2021-09-15,13.220000267028807,60282100.0,F
69532,2021-09-16,13.399999618530273,76426100.0,F
69533,2021-09-17,13.550000190734865,76182400.0,F
69534,2021-09-20,12.81999969482422,126152200.0,F
69535,2021-09-21,12.770000457763672,60473100.0,F
69536,2021-09-22,13.229999542236328,75784000.0,F
69537,2021-09-23,13.710000038146973,68708100.0,F
69538,2021-09-24,13.779999732971193,57440200.0,F
69539,2021-09-27,14.15999984741211,68769700.0,F
69540,2021-09-28,14.3100004196167,107090900.0,F
69541,2021-09-29,14.300000190734865,56805500.0,F
69542,2021-09-30,14.15999984741211,78820500.0,F
69543,2021-10-01,14.15999984741211,51880900.0,F
69544,2021-10-04,14.350000381469727,78332500.0,F
69545,2021-10-05,14.289999961853027,55915800.0,F
69546,2021-10-06,14.119999885559082,61020300.0,F
69547,2021-10-07,14.890000343322756,96557500.0,F
69548,2021-10-08,15.119999885559082,99468900.0,F
69549,2021-10-11,15.09000015258789,45302300.0,F
69550,2021-10-12,15.640000343322756,89134000.0,F
69551,2021-10-13,15.510000228881836,63363500.0,F
69552,2021-10-14,15.449999809265135,50875100.0,F
69553,2021-10-15,15.699999809265135,77211800.0,F
69554,2021-10-18,15.5600004196167,48643800.0,F
69555,2021-10-19,15.420000076293945,44668300.0,F
69556,2021-10-20,16.040000915527347,105213700.0,F
69557,2021-10-21,16.549999237060547,95855000.0,F
69558,2021-10-22,16.280000686645508,60646800.0,F
69559,2021-10-25,16.0,67808000.0,F
69560,2021-10-26,15.9399995803833,64882300.0,F
69561,2021-10-27,15.510000228881836,96094300.0,F
69562,2021-10-28,16.860000610351562,215237600.0,F
69563,2021-10-29,17.079999923706055,100560700.0,F
69564,2021-11-01,17.950000762939453,125246500.0,F
69565,2021-11-02,18.010000228881836,115146200.0,F
69566,2021-11-03,18.6299991607666,104755500.0,F
69567,2021-11-04,19.420000076293945,157505500.0,F
69568,2021-11-05,19.290000915527344,122232200.0,F
69569,2021-11-08,20.14999961853028,153490400.0,F
69570,2021-11-09,20.1200008392334,164928500.0,F
69571,2021-11-10,19.36000061035156,229109600.0,F
69572,2021-11-11,19.549999237060547,96436500.0,F
69573,2021-11-12,19.5,77837900.0,F
69574,2021-11-15,19.86000061035156,84838600.0,F
69575,2021-11-16,19.790000915527344,66557200.0,F
69576,2021-11-17,19.959999084472656,80855200.0,F
69577,2021-11-18,19.559999465942386,111368800.0,F
69578,2021-11-19,19.38999938964844,64610400.0,F
69579,2021-11-22,20.479999542236328,137861700.0,F
69580,2021-11-23,20.200000762939453,90984500.0,F
69581,2021-11-24,20.25,77324300.0,F
69582,2021-11-26,19.75,49434000.0,F
69583,2021-11-29,19.670000076293945,68778700.0,F
69584,2021-11-30,19.190000534057614,103238400.0,F
69585,2021-12-01,19.57999992370605,125295600.0,F
69586,2021-12-02,19.8700008392334,94142300.0,F
69587,2021-12-03,19.13999938964844,120275200.0,F
69588,2021-12-06,19.21999931335449,88147400.0,F
69589,2021-12-07,19.959999084472656,75885600.0,F
69590,2021-12-08,19.809999465942386,63246800.0,F
69591,2021-12-09,19.56999969482422,63357600.0,F
69592,2021-12-10,21.450000762939453,169657200.0,F
69593,2021-12-13,20.43000030517578,126632300.0,F
69594,2021-12-14,20.049999237060547,124559700.0,F
69595,2021-12-15,20.190000534057614,79679700.0,F
69596,2021-12-16,20.350000381469727,107020900.0,F
69597,2021-12-17,19.770000457763672,98710700.0,F
69598,2021-12-20,19.420000076293945,74565600.0,F
69599,2021-12-21,19.61000061035156,58930900.0,F
69600,2021-12-22,20.13999938964844,75806400.0,F
69601,2021-12-23,20.25,50610500.0,F
69602,2021-12-27,20.799999237060547,59651800.0,F
69603,2021-12-28,20.76000022888184,53020500.0,F
69604,2021-12-29,20.559999465942386,37883000.0,F
69605,2021-12-30,20.46999931335449,51470100.0,F
69606,2021-12-31,20.770000457763672,51899600.0,F
69607,2022-01-03,21.770000457763672,110449000.0,F
69608,2022-01-04,24.309999465942386,311645200.0,F
69609,2022-01-05,23.65999984741211,253540000.0,F
69610,2022-01-06,24.459999084472656,155058800.0,F
69611,2022-01-07,24.440000534057614,127017500.0,F
69612,2022-01-10,23.85000038146973,122800700.0,F
69613,2022-01-11,24.35000038146973,106011600.0,F
69614,2022-01-12,24.46999931335449,104050000.0,F
69615,2022-01-13,25.020000457763672,185780500.0,F
69616,2022-01-14,25.190000534057614,146012200.0,F
69617,2022-01-18,24.3799991607666,110518100.0,F
69618,2022-01-19,22.450000762939453,153198200.0,F
69619,2022-01-20,21.649999618530284,152014100.0,F
69620,2022-01-21,20.64999961853028,145532900.0,F
69621,2022-01-24,20.38999938964844,186674000.0,F
69622,2022-01-25,19.979999542236328,116775800.0,F
69623,2022-01-26,19.90999984741211,135786400.0,F
69624,2022-01-27,19.549999237060547,105674400.0,F
69625,2022-01-28,19.540000915527344,87677100.0,F
69626,2022-01-31,20.299999237060547,91361900.0,F
69627,2022-02-01,20.65999984741211,117651800.0,F
69628,2022-02-02,20.6299991607666,95377600.0,F
69629,2022-02-03,19.88999938964844,103016000.0,F
69630,2022-02-04,17.959999084472656,211100500.0,F
69631,2022-02-07,17.889999389648438,84610000.0,F
69632,2022-02-08,17.719999313354492,142694300.0,F
69633,2022-02-09,18.350000381469727,87118600.0,F
69634,2022-02-10,18.07999992370605,76195300.0,F
69635,2022-02-11,17.549999237060547,94534100.0,F
69636,2022-02-14,17.459999084472653,78625000.0,F
69637,2022-02-15,18.07999992370605,65883300.0,F
69638,2022-02-16,18.010000228881836,57442100.0,F
69639,2022-02-17,17.540000915527347,55368600.0,F
69640,2022-02-18,18.040000915527344,106404200.0,F
69641,2022-02-22,17.290000915527347,98550700.0,F
